,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4159,8276573022,GAC7125,NY,PAS,04/22/2017,70,4DSD,LINCO,T,59190,15990,16140,20160628,106.0,106,106,355119,T402,L,0702A,,Q,F,76-03,Pitkin Ave,,0,408,j3,,YYYYYYY,,,WH,,2009,,0,T,70A-Reg. Sticker Expired (NYS),,,
4160,5096964139,CKX5906,NY,PAS,06/08/2017,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0311P,,BK,,,FLATBUSH AVE (N/B) @,BERGEN ST,0,1111,D,T,,,,GY,,1993,,0,,FAILURE TO STOP AT RED LIGHT,,,
4161,7704269008,BAV5030,NY,PAS,02/16/2017,38,SUBN,INFIN,T,6380,10380,10430,20180226,68.0,68,68,358949,T302,F,0132P,,K,F,7605,13th Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,2014,,0,01,38-Failure to Display Muni Rec,,,
4162,8026599100,GYV2503,NY,PAS,07/06/2016,71,4DSD,HYUND,T,28990,16810,53490,20170529,102.0,102,102,362232,T402,F,0245P,,Q,F,82-64,Austin St,,0,408,j6,,YYYYYYY,,,BR,,2015,,0,11 4,71A-Insp Sticker Expired (NYS),,,
4163,8539286506,GDW5294,NY,PAS,06/19/2017,60,SUBN,HONDA,T,85330,55730,73050,20181213,81.0,81,81,357052,T301,M,0425A,,K,F,448,Throop Ave,,0,408,m2,,YYYYYYY,,,BL,,2011,,0,J,60-Angle Parking,,,
4164,8473865297,GMJ5380,NY,PAS,01/17/2017,38,4DSD,NISSA,T,36180,26230,77930,20171229,67.0,67,67,357080,T302,R,0336P,,K,O,5,E 31st St,,0,408,h1,,Y,0900A,0700P,RD,,2009,,0,30,38-Failure to Display Muni Rec,,,
4165,8055564681,HDW9698,NY,PAS,10/22/2016,40,SUBN,ME/BE,T,35530,13610,44990,20171229,24.0,24,24,353192,Manh,A,0650A,,NY,F,255,W 88th St,,0,408,e2,,YYYYYYY,,,GY,,2013,,5,CC2,40-Fire Hydrant,,,
4166,1415103963,EEE3180,NY,PAS,10/11/2016,21,SDN,TOYOT,S,63030,25500,83930,20171218,83.0,83,0,587630,KS04,0000,0309A,,K,F,1198,MYRTLE AVENUE,,0,408,D1,,BYBBBBB,0300A,0600A,GOLD,0.0,1998,-,0,,,,,
4167,8123033436,JSX2492,PA,PAS,09/10/2016,14,SUBN,TOYOT,T,34390,10410,13610,20161188,14.0,14,14,356521,T102,A,0111A,,NY,O,3,W 31st St,,0,408,c,,YYYYYYY,,,GREY,,0,,0,C 17,14-No Standing,,,
4168,8355012665,E6445HY,TN,PAS,08/03/2016,14,DELV,FRUEH,T,59430,13830,29630,20160088,66.0,66,66,354111,T302,M,0208P,,K,O,640,McDonald Ave,,0,408,c,,YYYYYYY,0700A,0700P,WHITE,,0,,0,R 32,14-No Standing,,,
4169,8523500674,GXB2749,NY,PAS,02/25/2017,21,4DSD,TOYOT,T,27750,58020,41420,20170527,52.0,52,52,361387,T201,A,0813A,,BX,F,313,E 204th St,,0,408,d1,,Y,0800A,0830A,BK,,2017,,0,05,21-No Parking (street clean),,,
4170,4632167769,HET8112,NY,PAS,03/22/2017,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,1144A,,BK,,,WB LINDEN BLVD @ SCH,ENCK AVE,0,1180,B,T,,,,TN,,1997,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4171,7887461248,XCMA58,NJ,PAS,10/28/2016,69,DELV,HINO,T,34410,10410,13610,88880088,14.0,14,14,359619,T102,J,1059A,,NY,O,2,W 32nd St,,0,408,h1,,YYYYY,0800A,0600P,WHITE,,0,,0,05 6,69-Failure to Disp Muni Recpt,,,
4172,8543866455,FCV5231,NY,PAS,05/19/2017,21,4DSD,FORD,T,6780,9380,9430,20180718,66.0,66,66,351343,T302,L,0957A,,K,F,5611,17th Ave,,0,408,d1,,Y,0930A,1100A,GR,,2002,,0,S,21-No Parking (street clean),,,
4173,8312525798,30487MC,NY,COM,09/06/2016,69,VAN,FORD,T,34810,10810,10910,20180430,18.0,18,18,354159,T106,A,0748A,,NY,F,371,W 52nd St,,0,408,h1,,Y,0700A,0700P,WHITE,,2007,,0,D 17,69-Failure to Disp Muni Recpt,,,
4174,1409232402,HFA1012,NY,PAS,07/04/2016,20,SUBN,MITSU,P,52330,46970,68530,20180210,61.0,61,61,959529,0061,0000,0650P,,K,F,188,IRWIN ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,
4175,4631895512,GAR3908,NY,PAS,03/21/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0208P,,BK,,,NB CONEY ISLAND AVE,@ KERMIT PL,0,1180,B,T,,,,WH,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4176,4622514588,GSU9867,NY,PAS,07/26/2016,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0957A,,QN,,,SB UTOPIA PKWY @ 56T,H AVE,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4177,4627996550,T712028C,NY,OMT,12/07/2016,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1245P,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4178,8529104493,EXW2123,NY,PAS,03/23/2017,38,4DSD,BMW,T,76950,18520,35820,20180218,43.0,43,43,364863,T201,F,1242P,,BX,F,2245,Westchester Ave,,0,408,h1,,Y,0830A,0700P,WH,,2011,,0,09,38-Failure to Display Muni Rec,,,
4179,1417734449,C43EVB,NJ,PAS,06/08/2017,21,SDN,HYUND,S,22690,14310,25890,0,7.0,7,0,527428,MN03,0000,1156A,,NY,F,29,HENRY ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLACK,0.0,0,-,0,,,,,
4180,7170616154,HAS5697,NY,PAS,11/12/2016,71,SUBN,DODGE,T,37090,18875,50425,20170830,123.0,123,123,353427,T303,A,1058A,,R,O,423,Loretto St,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,08-A,71A-Insp Sticker Expired (NYS),,,
4181,8068588796,B32BWB,NJ,PAS,10/01/2016,14,SUBN,BMW,T,0,40404,40404,88888888,28.0,28,28,355134,T103,B,0926A,,NY,F,2217,Frederick Douglass B,,0,408,c,,Y,0700A,1000A,BLUE,,0,,0,CCC,14-No Standing,,,
4182,7366876252,JULLEISA,NY,SRF,09/03/2016,14,SUBN,CHEVR,T,35770,0,0,20180412,24.0,24,24,343904,T108,X,0959A,,NY,I,N,W 100th St,10ft E/of Columbus A,0,408,c,,YYYYYYY,,,RD,,2013,,0,15E,14-No Standing,,,
4183,7005841682,GMV4942,NY,PAS,09/09/2016,37,SUBN,BMW,T,12190,0,0,20180127,114.0,114,114,358580,T401,V,0139P,1224P,Q,I,E,58th St,50ft S/of Northern B,0,408,h1,,Y,0900A,0700P,BK,,2016,434-3158,0,M-PM,37-Expired Muni Meter,,,
4184,8577550734,51117JU,NY,COM,06/06/2017,20,VAN,FRUEH,T,17570,24890,10210,88880088,13.0,13,13,365945,T102,X,0416P,,NY,F,155,E 29th St,,0,408,d,,YYYYY,0800A,0600P,BROWN,,2005,,0,09,20-No Parking (Com Plate),,,
4185,7799120320,AXJ6016,NY,PAS,02/15/2017,21,2DSD,PONTI,T,35480,14330,14380,20171128,70.0,70,70,361068,T302,G,1158A,,K,F,1584,E 15th St,,0,408,d1,,Y,1130A,0100P,RED,,1991,,0,41,21-No Parking (street clean),,,
4186,7241982400,HHS5248,NY,PAS,09/26/2016,71,SUBN,NISSA,T,52390,13540,42850,20180905,107.0,107,107,363468,T402,P,0627P,,Q,O,6501,Kissena Blvd,,0,408,j6,,YYYYYYY,,,BK,,2001,,0,G 42,71A-Insp Sticker Expired (NYS),,,
4187,1411716681,KJC9611,PA,PAS,02/20/2017,74,SDN,INFIN,P,30930,18630,73690,0,71.0,71,71,955756,0071,0000,1155P,,K,F,162,CROWN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
4188,7455177525,HDM6594,NY,PAS,07/20/2016,71,4DSD,ME/BE,T,22140,19790,19990,20171102,106.0,106,106,363123,T402,R,0149P,,Q,F,105-47,134th St,,0,408,j6,,,,,BK,,2001,,0,T 42,71-Insp. Sticker Missing (NYS,,,
4189,8505202090,31340MG,NY,COM,01/20/2017,53,DELV,FRUEH,T,21790,0,0,88888888,1.0,1,1,363541,T105,C,0302P,,NY,I,E,Greenwich St,2ft N/of Carlisle St,0,408,f6,,YYYYYYY,,,WHITE,,2006,,0,048,53-Safety Zone,,,
4190,8230052270,FWF1076,NY,PAS,03/20/2017,71,PICK,CHEVR,T,22120,19790,19990,20180213,106.0,106,106,364834,T402,P,0141P,,Q,F,105-49,133rd St,,0,408,j6,,YYYYYYY,,,BK,,2002,,0,T,71A-Insp Sticker Expired (NYS),,,
4191,8323546745,GFW6199,NY,PAS,03/02/2017,21,SUBN,CHEVR,T,23540,8590,57790,20170818,109.0,109,109,364920,T401,K,0945A,,Q,F,35-17,154th St,,0,408,d1,,Y,0900A,1030A,GR,,1999,,0,01,21-No Parking (street clean),,,
4192,8245089552,J31GMM,NJ,PAS,11/22/2016,38,SUBN,MAZDA,T,16850,44890,23190,88888888,1.0,1,1,357360,T105,E,1219P,,NY,F,155,Duane St,,0,408,h1,,Y,0900A,0700P,BLACK,,0,,0,043,38-Failure to Display Muni Rec,,,
4193,8447007224,JZZ151,PA,PAS,09/26/2016,38,SUBN,NISSA,T,0,40404,40404,20170188,114.0,114,114,364003,T401,P,1217P,,Q,I,,Steinway Lot #2,,0,408,h1,,Y,0800A,1000P,BLACK,,0,,0,27-A,38-Failure to Display Muni Rec,,,
4194,8327047681,HFX1696,NY,OMS,12/07/2016,38,SUBN,DODGE,T,13430,51030,20530,20170930,84.0,84,84,362231,T301,Y,0926A,,K,F,400,Atlantic Ave,,0,408,h1,,Y,0900A,0700P,BK,,2016,,0,05 3,38-Failure to Display Muni Rec,,,
4195,8524204175,DSY4733,NY,PAS,04/18/2017,40,4DSD,HYUND,T,35520,33920,17920,20180726,50.0,50,50,355664,T201,B,0923A,,BX,F,3311,Giles Pl,,0,408,e2,,YYYYYYY,,,TAN,,2006,,0,26,40-Fire Hydrant,,,
4196,8483428775,26147MH,NY,COM,05/26/2017,42,VAN,GMC,T,13610,34490,34510,20170630,14.0,14,14,364897,T106,O,1034A,,NY,F,1352,Broadway,,0,408,h1,,YYYYY,0700A,0600P,WH,,2004,144-3184,0,30,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
4197,8510932700,2XG867,OK,PAS,06/09/2017,84,REFG,INTER,T,10110,18810,18820,88880088,19.0,19,19,355156,T103,A,0546A,,NY,F,1763,2nd Ave,,0,408,k7,,YYYYYYY,,,WHITE,,0,,0,A,84-Platform lifts in low posit,,,
4198,8172048592,BPG9864,NY,PAS,02/02/2017,21,SUBN,HONDA,T,90780,14530,14580,20180813,62.0,62,62,363545,T302,I,0941A,,K,F,1974,W 6th St,,0,408,d1,,Y,0930A,1100A,TN,,2007,,0,15,21-No Parking (street clean),,,
4199,8489119016,HNS9024,NY,PAS,02/28/2017,71,4DSD,NISSA,T,22130,66290,22690,20190118,113.0,113,113,363099,T402,S,0235P,,Q,F,137-31,134th Ave,,0,408,j6,,,,,WH,,2014,,0,R,71-Insp. Sticker Missing (NYS,,,
4200,4626033246,89561MH,NY,COM,10/28/2016,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0103P,,BK,,,SB MCGUINNESS BLVD @,NORMAN AVE,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4201,8162009966,FPV8144,NY,PAS,08/12/2016,20,4DSD,VOLKS,T,54100,84930,41330,20170720,90.0,90,90,356970,T301,D,1254P,,K,F,118,Knickerbocker Ave,,0,408,d,,Y,0700A,0700P,BL,,2011,,0,01 3,20A-No Parking (Non-COM),,,
4202,5092554009,8766JC,ME,PAS,07/15/2016,7,PK,CHEVR,V,0,0,0,0,,0,0,0,,,0511P,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,MAROO,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
4203,1419427295,HME6062,NY,PAS,03/03/2017,19,SUBN,TOYOT,P,0,0,0,20181120,68.0,68,68,928157,0068,0000,0902A,,K,,,N/E CRNR BAY RIDGE P,E/O 7 AVENUE,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
4204,8490559181,EKN2237,NY,PAS,01/13/2017,38,SUBN,INFIN,T,32930,34980,35030,20181008,70.0,70,70,363987,T302,I,0238P,,K,O,418,Ditmas Ave,,0,408,h1,,Y,0800A,0700P,WH,,2015,,0,09,38-Failure to Display Muni Rec,,,
4205,8162552250,HBB4419,NY,PAS,08/19/2016,40,4DSD,NISSA,T,81430,89730,26730,20171108,77.0,77,77,338858,T802,A,0955P,,K,F,519,Sterling Pl,,0,408,e2,,YYYYYYY,,,TN,,0,,5,G 31,40-Fire Hydrant,,,
4206,8487307670,XT113D,NJ,PAS,12/16/2016,37,VAN,CHEVR,T,9140,19540,19690,20160088,115.0,115,115,347619,T401,H,0223P,0217P,Q,F,102-22,39th Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,0,419-3006,0,17-P,37-Expired Muni Meter,,,
4207,8508851959,EHK7345,NY,PAS,01/27/2017,37,SUBN,ROVER,T,13460,31490,19890,20180623,7.0,7,7,363087,T101,H,0349P,0341P,NY,F,262,Bowery,,0,408,h1,,Y,0900A,0700P,GY,,2016,124-3126,0,52,37-Expired Muni Meter,,,
4208,8540309634,5SK771,NY,PAS,06/14/2017,46,SUBN,HONDA,T,45130,53970,45230,20190527,90.0,90,90,358133,T301,G,1240P,,K,F,453,Grand St,,0,408,f1,,YYYYYYY,,,GY,,2015,,0,A,46A-Double Parking (Non-COM),,,
4209,1399255058,HDF5445,NY,PAS,01/24/2017,21,SDN,BMW,S,9540,7740,36940,20180419,114.0,114,0,668607,QW01,0000,0320A,,Q,O,29-21,41 AVE,,0,408,D1,,BYBBYBB,0300A,0600A,BLACK,0.0,2007,-,0,,,,,
4210,7061111987,40150MH,NY,COM,11/25/2016,84,REFG,NS/OT,T,10810,34110,34130,20171031,10.0,10,10,359592,T102,A,0715A,,NY,F,158,8th Ave,,0,408,k7,,,,,WHITE,,2016,,0,B 17,84-Platform lifts in low posit,,,
4211,8213553860,EJK6609,NY,PAS,11/13/2016,20,SUBN,LEXUS,T,9140,0,0,20180528,109.0,109,109,358124,T401,H,1134A,,Q,I,N,39th Ave,30ft W/of College Po,0,408,d,,YYYYYYY,,,GY,,2008,,0,01 4,20A-No Parking (Non-COM),,,
4212,4626879688,T629337C,NY,OMT,11/15/2016,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1048A,,BK,,,WB 86 ST. 3 AV - COL,ONIAL RD,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4213,4622539032,FSX1504,NY,PAS,07/27/2016,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0945A,,QN,,,EB ROCKAWAY BLVD @ 1,00TH ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4214,4625483542,FMF4114,NY,PAS,10/20/2016,36,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,1000A,,QN,,,WB NORTHERN BLVD @ 1,12TH ST,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4215,4634218823,T621971C,NY,OMT,05/22/2017,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0916A,,BK,,,SB BOERUM PL @ SCHER,MERHORN ST,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4216,8474525214,THEYIN,NY,SRF,02/04/2017,37,4DSD,TOYOT,T,0,40404,40404,20171127,114.0,114,114,363560,T401,R,0426P,0400P,Q,I,,Ditmars Lot #2,,0,408,h1,,Y,0800A,1000P,BK,,2005,485-3002,0,35,37-Expired Muni Meter,,,
4217,7021763610,894QDU,FL,PAS,04/22/2017,40,2DSD,NISSA,T,17290,35780,22840,20171088,107.0,107,107,345435,T402,P,0427P,,Q,F,141-55,85th Rd,,0,408,e2,,YYYYYYY,,,GREY,,0,,5,G,40-Fire Hydrant,,,
4218,8519200655,19720MB,NY,COM,02/13/2017,38,VAN,FORD,T,11710,35910,35930,20170630,24.0,24,24,361343,T103,M,0136P,,NY,F,974,Amsterdam Ave,,0,408,h1,,Y,0100P,0700P,WH,,2011,,0,G,38-Failure to Display Muni Rec,,,
4219,8486669236,7K73C,NY,OMT,01/19/2017,21,TAXI,TOYOT,T,9640,6440,6490,20170531,114.0,114,114,331832,T401,M,0954A,,Q,F,20-14,41st St,,0,408,d1,,Y,0930A,1100A,YW,,2013,,0,K,21-No Parking (street clean),,,
4220,7594073642,W33LLA,QB,PAS,01/04/2017,16,4DSD,MAZDA,T,27290,23190,21790,88880088,1.0,1,1,349470,T108,E,1001A,,NY,F,68,N Moore St,,0,408,k2,,YYYYY,0700A,0700P,WHITE,,0,,0,01 8,16A-No Std (Com Veh) Non-COM,,,
4221,8529851808,HJW3293,NY,PAS,03/13/2017,37,SUBN,TOYOT,T,9520,21720,27240,20180902,48.0,48,48,365372,T201,P,0510P,0456P,BX,F,2324,Arthur Ave,,0,408,h1,,Y,0830A,0700P,GY,,2013,213-1209,0,34,37-Expired Muni Meter,,,
4222,1416293449,AT832H,NJ,PAS,10/06/2016,46,DELV,MERCU,P,5280,10880,10930,0,68.0,68,68,950678,0068,0000,1235P,,K,O,8608,3RD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
4223,4625853310,HBW3787,NY,PAS,10/26/2016,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1128A,,BK,,,EB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4224,1418656082,71482MH,NY,COM,03/08/2017,47,VAN,HIN,P,10610,34270,34290,20180131,10.0,10,401,894955,0401,0000,1132A,,NY,F,275,7 AVE,,0,408,L2,,YYYYYYB,0700A,0700P,OR,0.0,2016,-,0,,,,,
4225,7015867163,48924MJ,NY,COM,11/02/2016,38,VAN,FORD,T,13110,0,0,20180831,33.0,33,33,363952,T103,GG,0445P,,NY,I,N,Bennett Ave,20ft E/of W 181st St,0,408,h1,,Y,0900A,0700P,WH,,2016,,0,10 7,38-Failure to Display Muni Rec,,,
4226,8483156854,FTY7917,NY,PAS,03/25/2017,31,SUBN,JEEP,T,0,0,0,20171215,18.0,18,18,355120,T106,P,0331P,,NY,F,936,3rd Pl,,0,408,l3,,Y,0700A,0700P,GY,,2013,,0,03,31-No Stand (Com. Mtr. Zone),,,
4227,8520013510,GXD3584,NY,PAS,05/19/2017,14,SUBN,NISSA,T,19370,0,0,20190422,23.0,23,23,355537,T103,N,0847A,,NY,I,S,E 121st St,150ft E/of Madison A,0,408,c,,YYYYY,0700A,0400P,BL,,2015,,0,C,14-No Standing,,,
4228,8560009097,FPF8572,NY,PAS,06/03/2017,38,4DSD,PONTI,T,9640,7790,57490,20170701,108.0,108,108,364844,T401,H,0959A,,Q,F,30-05,41st St,,0,408,h1,,Y,0900A,0700P,BL,,2008,,0,28,38-Failure to Display Muni Rec,,,
4229,4627668594,GLG9869,NY,PAS,12/01/2016,36,SUBN,BMW,V,10210,40404,40404,0,,0,0,0,,,1154A,,BK,,,SB 3RD AVE @ 51ST ST,,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4230,8509720058,GTC3943,NY,PAS,04/12/2017,70,SUBN,BMW,T,20640,22890,21690,20170406,5.0,5,5,363147,T101,H,1219P,,NY,O,64,Forsyth St,,0,408,j3,,YYYYYYY,,,WH,,2013,,0,40,70A-Reg. Sticker Expired (NYS),,,
4231,8513366523,HDF4470,NY,PAS,05/05/2017,14,4DSD,VOLKS,T,0,0,0,20180118,19.0,19,19,362620,T103,D,0937A,,NY,I,N,E 79th St,25ft E/of 2nd Ave,0,408,c,,Y,0700A,0700P,BK,,2015,,0,11,14-No Standing,,,
4232,1414955923,HKN1217,NY,PAS,09/28/2016,51,SUBN,NISSA,P,7240,10540,10640,20180803,114.0,114,114,931371,0114,0000,1100A,,Q,O,47-20,25 AVE,,0,408,E3,,BBBBBBB,ALL,ALL,BL,0.0,2016,-,0,,,,,
4233,1414437845,13796MH,NY,COM,08/01/2016,48,REFG,HINO,P,52930,63030,50,20160930,84.0,84,84,921824,0084,0000,0700P,,K,F,370,JAY ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0.0,2009,-,0,,,,,
4234,8087536174,3FW547,MA,PAS,07/29/2016,37,BOAT,HONDA,T,10410,17230,17250,20160788,6.0,6,6,363983,T101,F,0553P,0543P,NY,F,55,5th Ave,,20160729,408,h1,,Y,0900A,1000P,OTHER,,0,115-3020,0,59 1,37-Expired Muni Meter,,,
4235,4629849622,EUG3071,NY,PAS,01/20/2017,36,4DSD,SUBAR,V,0,0,0,0,,0,0,0,,,0114P,,BX,,,NB RIVERDALE AVE @ W,254TH ST,0,1180,B,T,,,,GR,,1995,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4236,1414168070,T690780C,NY,PAS,08/05/2016,14,SDN,NISSA,P,11010,16910,97510,20161231,34.0,34,34,957724,0034,0000,0451A,0451A,NY,,3705,10TH AVE,,20160805,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
4237,5094316059,EPB8629,NY,PAS,11/13/2016,7,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0157P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 108TH ST,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
4238,8536071928,HNJ3500,NY,PAS,06/01/2017,71,VAN,FORD,T,54070,49130,13430,20190201,79.0,79,79,362209,T301,H,0208P,,K,F,41,Kingston Ave,,0,408,j6,,YYYYYYY,,,RD,,2002,,0,09,71A-Insp Sticker Expired (NYS),,,
4239,4634240221,FRX5893,NY,PAS,05/23/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1049A,,BX,,,SB BAYCHESTER AVE @,DONIZETTI PL,0,1180,B,T,,,,GY,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4240,8536361025,HFP6238,NY,PAS,04/07/2017,14,SUBN,CHEVR,T,23930,43330,69030,20180407,83.0,83,83,363934,T301,I,0414P,,K,F,1052,Bushwick Ave,,0,408,c,,YYYYY,0400P,0700P,BK,,2005,,0,E,14-No Standing,,,
4241,8537216616,HKM7024,NY,OMS,04/28/2017,21,2DSD,SMART,T,66830,54000,95030,20170930,94.0,94,94,354144,T802,B,0116A,,K,F,92,N 12th St,,0,408,d1,,Y  Y,1200A,0300A,WH,,2016,,0,S,21-No Parking (street clean),,,
4242,8411504608,67667MH,NY,COM,09/23/2016,14,DELV,NS/OT,T,34730,29900,10510,20161231,18.0,18,18,355080,T102,A,0821A,,NY,F,42,W 48th St,,0,408,c,,YYYYYYY,,,WHITE,,2016,,0,99 6,14-No Standing,,,
4243,8524460453,GHX4412,NY,PAS,04/13/2017,37,SUBN,BMW,T,29620,58220,24730,20170701,45.0,45,45,358605,T201,H,0152P,0145A,BX,O,3673,E Tremont Ave,,0,408,h1,,Y,0900A,0700P,WH,,2011,216-2883,0,06,37-Expired Muni Meter,,,
4244,8492302343,FXM6907,NY,PAS,12/20/2016,31,SUBN,ROVER,T,13610,21690,13810,20180323,5.0,5,5,362270,T105,H,0803A,,NY,O,463,Broadway,,0,408,l3,,YYYYY,0700A,0600P,WH,,2012,,0,022,31-No Stand (Com. Mtr. Zone),,,
4245,8477964828,H74GKU,NJ,PAS,03/19/2017,14,SUBN,TOYOT,T,34410,10510,10610,88880088,14.0,14,14,361376,T102,H,0410P,,NY,O,100,W 32nd St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,99,14-No Standing,,,
4246,1410776001,BHG7087,AZ,PAS,08/18/2016,21,SDN,HONDA,S,27580,62330,58220,0,71.0,71,0,537860,KN09,0000,0842A,,K,O,72,CLOVE RD,,0,408,D1,,YBBYBBB,0830A,1000A,TAN,0.0,0,-,0,,,,,
4247,7608051012,HEC5584,NY,PAS,11/18/2016,20,4DSD,TOYOT,T,42020,12550,43520,20180418,41.0,41,41,346130,T720,B,0706A,,BX,O,1128,Intervale Ave,,0,408,d,,YYYYYYY,0700A,0400P,BL,,2003,,0,B 62,20A-No Parking (Non-COM),,,
4248,8377013010,VGM5685,VA,PAS,08/05/2016,21,4DSD,FORD,T,70220,74450,74480,20160088,44.0,44,44,355664,T201,D,1142A,,BX,F,1630,Undercliff Ave,,0,408,d1,,Y  Y,1130A,0100P,GREY,,0,,0,26 2,21-No Parking (street clean),,,
4249,8232545938,GRM1356,NY,PAS,03/20/2017,19,2DSD,MINI,T,60790,33840,33890,20180609,100.0,100,100,356538,T402,R,0205P,,Q,F,112-22,Rockaway Beach Blvd,,0,408,c3,,YYYYYYY,,,WH,,2005,,0,V,19-No Stand (bus stop),,,
4250,1418270854,AG31883,PA,PAS,03/08/2017,46,DELV,FRUEH,P,10810,34870,34890,0,18.0,18,18,904597,0018,0000,0630A,,NY,F,935,8 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
4251,8473254764,GFV7440,NY,PAS,10/27/2016,21,4DSD,HYUND,T,8790,0,0,20170324,115.0,115,115,349562,T401,M,0942A,,Q,I,N,37th Ave,60ft W/of 114th St,0,408,d1,,Y,0930A,1100A,WH,,2016,,0,J 41,21-No Parking (street clean),,,
4252,8263538970,ZFB4991,NY,ITP,07/08/2016,71,VAN,DODGE,T,37380,0,0,20160615,67.0,67,67,354144,T802,B,0054A,,K,I,E,E 58th St,40ft S/of Clarendon,0,408,j6,,YYYYYYY,,,WHITE,,2008,,0,A 31,71A-Insp Sticker Expired (NYS),,,
4253,5093851978,7G14B,NY,OMT,10/11/2016,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,0122P,,MN,,,3RD AVE (N/B) @ 36TH,ST,0,1111,D,T,,,,YW,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
4254,8497002581,353RLN,CT,PAS,01/28/2017,14,4DSD,ACURA,T,24890,0,0,88880088,17.0,17,17,357766,T506,A,1109A,,NY,I,S,Lexington Ave,5ft W/of E 54th St,0,408,c,,YYYYYYY,,,GREY,,0,,0,05,14-No Standing,,,
4255,8230525407,CXW4573,NY,PAS,10/28/2016,38,SUBN,AUDI,T,13440,59990,19090,20180627,112.0,112,112,356226,T402,G,0215P,,Q,F,97-29,64th Rd,,0,408,h1,,Y,0830A,0700P,WH,,2015,,0,01 4,38-Failure to Display Muni Rec,,,
